"Cluster","ONTOLOGY","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"1","BP","GO:1990823","response to leukemia inhibitory factor","10/578","117/14187",0.0210893203489753,0.19800136706186,0.174926845928125,"Spry2/Smad7/Tfrc/Smarca5/Ina/Klf5/Jarid2/Spry4/Cacybp/Piga",10
"1","BP","GO:1990830","cellular response to leukemia inhibitory factor","10/578","117/14187",0.0210893203489753,0.19800136706186,0.174926845928125,"Spry2/Smad7/Tfrc/Smarca5/Ina/Klf5/Jarid2/Spry4/Cacybp/Piga",10
"1","BP","GO:0031958","corticosteroid receptor signaling pathway","3/578","15/14187",0.0212285594430362,0.19800136706186,0.174926845928125,"Per1/Bdnf/Ntrk2",3
"1","BP","GO:0042744","hydrogen peroxide catabolic process","3/578","15/14187",0.0212285594430362,0.19800136706186,0.174926845928125,"Hbb-bt/Hba-a1/Snca",3
"1","BP","GO:0048642","negative regulation of skeletal muscle tissue development","3/578","15/14187",0.0212285594430362,0.19800136706186,0.174926845928125,"Tsc22d3/Myocd/Akirin1",3
"1","BP","GO:0051131","chaperone-mediated protein complex assembly","3/578","15/14187",0.0212285594430362,0.19800136706186,0.174926845928125,"Hsp90aa1/Hspa4/Hopx",3
"1","BP","GO:1901881","positive regulation of protein depolymerization","3/578","15/14187",0.0212285594430362,0.19800136706186,0.174926845928125,"Dstn/Wdr1/Cfl1",3
"1","BP","GO:1903960","negative regulation of anion transmembrane transport","3/578","15/14187",0.0212285594430362,0.19800136706186,0.174926845928125,"Rgs2/Thbs1/Rgs4",3
"1","BP","GO:1903829","positive regulation of cellular protein localization","19/578","281/14187",0.0214961228904186,0.19989514356351,0.176599927054999,"Plk3/Emd/Ptgs2/Pard6a/Oaz1/Cct4/Cfl1/Flna/Arf6/Actr3/Sar1a/Bag3/Cct6a/Lif/Ran/Epha2/Fbxw7/Oaz2/Ipo5",19
"1","BP","GO:0045927","positive regulation of growth","18/578","262/14187",0.0215203428697674,0.19989514356351,0.176599927054999,"Syt4/Tnfrsf12a/Ddx3x/Sgk1/Sdcbp/Srf/Fdps/Acsl4/Ndel1/Cfl1/Pex5/Bdnf/Picalm/Adrb1/Fgfr2/Nrp1/Pim1/Hopx",18
"1","BP","GO:0008625","extrinsic apoptotic signaling pathway via death domain receptors","7/578","69/14187",0.0218886714150951,0.202326069036687,0.178747559326529,"Ddx3x/Rnf34/Atf3/Thbs1/Skil/Bag3/Fem1b",7
"1","BP","GO:0043954","cellular component maintenance","6/578","54/14187",0.021951949284933,0.202326069036687,0.178747559326529,"Hspa8/Pard6a/Cfl1/Myocd/Arf6/Homer1",6
"1","BP","GO:1905207","regulation of cardiocyte differentiation","6/578","54/14187",0.021951949284933,0.202326069036687,0.178747559326529,"Fdps/Rgs2/Klf5/Rgs4/Adrb1/Myocd",6
"1","BP","GO:0043393","regulation of protein binding","16/578","225/14187",0.0219616976157469,0.202326069036687,0.178747559326529,"Plk2/Stmn1/Ppp2ca/Bag2/Mapre1/Bdnf/Actb/Ckmt1/Arf6/Actr3/Hspa4/Taf1/Myc/Ran/Hopx/Hdac5",16
"1","BP","GO:0009755","hormone-mediated signaling pathway","11/578","135/14187",0.0220743447489256,0.202948822640632,0.179297738981069,"Per1/Dnaja1/Sgk1/Lbh/Bdnf/Lancl2/Klf9/Taf1/Abhd2/Taf7/Ntrk2",11
"-1","BP","GO:0007130","synaptonemal complex assembly","2/221","15/14187",0.0221965666647466,0.945804803411835,0.945804803411835,"Spo11/Mcmdc2",2
"-1","BP","GO:0014067","negative regulation of phosphatidylinositol 3-kinase signaling","2/221","15/14187",0.0221965666647466,0.945804803411835,0.945804803411835,"Inpp5e/Pik3ip1",2
"-1","BP","GO:0033599","regulation of mammary gland epithelial cell proliferation","2/221","15/14187",0.0221965666647466,0.945804803411835,0.945804803411835,"Rreb1/Brca2",2
"-1","BP","GO:0051151","negative regulation of smooth muscle cell differentiation","2/221","15/14187",0.0221965666647466,0.945804803411835,0.945804803411835,"Shh/Nfatc3",2
"1","BP","GO:0010811","positive regulation of cell-substrate adhesion","10/578","118/14187",0.0222358113325456,0.203189310452571,0.179510201021362,"Ccn1/Nedd9/Cfl1/Flna/Thbs1/Crkl/Smoc2/Nrp1/Lims1/Hsd17b12",10
"1","BP","GO:0033135","regulation of peptidyl-serine phosphorylation","10/578","118/14187",0.0222358113325456,0.203189310452571,0.179510201021362,"Spry2/Smad7/Ptgs2/Hsp90aa1/Ppp1r15a/Bdnf/Hax1/Lif/Snca/Ntrk2",10
"1","BP","GO:0050728","negative regulation of inflammatory response","10/578","118/14187",0.0222358113325456,0.203189310452571,0.179510201021362,"Adcyap1/Ldlr/Ier3/Tnfaip6/Ctla2a/Metrnl/Ndfip1/Adora1/Psmb4/Il1r2",10
"1","CC","GO:0031045","dense core granule","4/585","27/14437",0.0223286248904543,0.191315218103309,0.169312103350687,"Syt4/Scg2/Syt5/Plat",4
"1","BP","GO:0006721","terpenoid metabolic process","5/578","40/14187",0.0223745186675055,0.204042928334235,0.180264340681522,"Hmgcs1/Fdft1/Fdps/Dhrs3/Rdh10",5
"-1","CC","GO:0005903","brush border","5/227","102/14437",0.0223878153056491,0.999653294311125,0.999653294311125,"Abcb1a/Slc9a3/Myh14/Itpr3/Pth1r",5
"1","CC","GO:0033267","axon part","26/585","422/14437",0.0225036715312197,0.191315218103309,0.169312103350687,"Adcyap1/Hspa8/Chrm4/Pard6a/Arpc5/Ppp2ca/Hsp90aa1/Arpc3/Nptx2/Ndel1/Cfl1/Nefl/Flna/Bdnf/Actb/Dynll1/Tpm3/Adora1/Rangap1/Fmr1/Nrp1/Snca/Ntrk2/Cxadr/Nts/Pnoc",26
"-1","BP","GO:0007131","reciprocal meiotic recombination","3/221","39/14187",0.0225783045390908,0.945804803411835,0.945804803411835,"Spo11/Mcmdc2/Helq",3
"1","BP","GO:0045666","positive regulation of neuron differentiation","26/578","420/14187",0.0226382459435213,0.204349600037108,0.180535273728677,"Adcyap1/Adamts1/Syt4/Fezf2/Tnfrsf12a/Sgk1/Hspa5/Ptbp1/Srf/Pak3/Rgs2/Ndel1/Cfl1/Nefl/Alkal2/Bdnf/Picalm/Skil/Actr3/Impact/Fmr1/Lif/Nrp1/Brinp1/Mapk6/Ntrk2",26
"1","MF","GO:0140104","molecular carrier activity","5/575","40/14068",0.0226507702928052,0.241265022967304,0.223256396187458,"Hbb-bt/Xpo1/Kpna1/Hba-a1/Ipo5",5
"1","CC","GO:0031674","I band","10/585","119/14437",0.0226743962196515,0.191315218103309,0.169312103350687,"Pdlim1/Flna/Aldoa/Slc2a1/Homer1/Bag3/Ppp1r12a/Neb/Myl12a/Vcl",10
"1","BP","GO:0017038","protein import","14/578","189/14187",0.0226839991457303,0.204349600037108,0.180535273728677,"Ptgs2/Hspa8/Lmna/Ppp2ca/Hsp90aa1/Cfl1/Flna/Kpna1/Pex5/Hspa4/Bag3/Pex13/Ran/Ipo5",14
"1","BP","GO:0090092","regulation of transmembrane receptor protein serine/threonine kinase signaling pathway","14/578","189/14187",0.0226839991457303,0.204349600037108,0.180535273728677,"Ccn1/Smad7/Bmp3/Sdcbp/Hspa5/Tgfb1i1/Cidea/Thbs1/Peg10/Skil/Ing2/Myocd/Inhba/Snx1",14
"1","BP","GO:0035335","peptidyl-tyrosine dephosphorylation","4/578","27/14187",0.0227256713914742,0.204349600037108,0.180535273728677,"Dusp1/Dusp6/Dusp4/Dusp5",4
"1","BP","GO:0055022","negative regulation of cardiac muscle tissue growth","4/578","27/14187",0.0227256713914742,0.204349600037108,0.180535273728677,"Rgs2/Jarid2/Rgs4/Cxadr",4
"1","BP","GO:0061050","regulation of cell growth involved in cardiac muscle cell development","4/578","27/14187",0.0227256713914742,0.204349600037108,0.180535273728677,"Fdps/Rgs2/Rgs4/Adrb1",4
"1","BP","GO:0061117","negative regulation of heart growth","4/578","27/14187",0.0227256713914742,0.204349600037108,0.180535273728677,"Rgs2/Jarid2/Rgs4/Cxadr",4
"1","BP","GO:0060485","mesenchyme development","16/578","226/14187",0.022781485589006,0.204443411510901,0.180618152677777,"Smad7/Plaur/Sdcbp/Tgfb1i1/Ppp2ca/Pdcd6/Pawr/Cfl1/Flna/Thbs1/Fgfr2/Myocd/Myc/Nrp1/Rdh10/Coro1c",16
"1","BP","GO:0050804","modulation of chemical synaptic transmission","29/578","481/14187",0.022921210015845,0.205288372010699,0.181364643862948,"Adcyap1/Plk2/Syt4/Arc/Npas4/Cckbr/Ptgs2/Rnf19a/Srf/Nptx2/Cfl1/Prkar2a/Bdnf/Rgs4/Vgf/Adrb1/Adora1/Cdh11/Egr1/Homer1/Nrn1/Fmr1/Rap1b/Snca/Pcdh8/Hrh1/Ntrk2/Akap12/Plat",29
"1","BP","GO:0009167","purine ribonucleoside monophosphate metabolic process","17/578","245/14187",0.0229790872835588,0.205398389310382,0.181461840056675,"Adcyap1/Cycs/Ier3/Ak4/Slc25a25/Hspa8/Ldha/Pgam1/Impdh2/Bdnf/Atp6v1a/Atp5d/Aldoa/Myc/Snca/Pde12/Atp6v1b2",17
"1","BP","GO:0051153","regulation of striated muscle cell differentiation","9/578","102/14187",0.0232107221883488,0.207058026650517,0.182928067939858,"Sik1/Fdps/Rgs2/Bdnf/Rgs4/Adrb1/Myocd/Hopx/Hdac5",9
"1","BP","GO:0099177","regulation of trans-synaptic signaling","29/578","482/14187",0.023485038241413,0.208380388323491,0.184096325311319,"Adcyap1/Plk2/Syt4/Arc/Npas4/Cckbr/Ptgs2/Rnf19a/Srf/Nptx2/Cfl1/Prkar2a/Bdnf/Rgs4/Vgf/Adrb1/Adora1/Cdh11/Egr1/Homer1/Nrn1/Fmr1/Rap1b/Snca/Pcdh8/Hrh1/Ntrk2/Akap12/Plat",29
"1","BP","GO:0036465","synaptic vesicle recycling","7/578","70/14187",0.0234983337010199,0.208380388323491,0.184096325311319,"Cltc/Actb/Picalm/Ap2m1/Arf6/Snca/Syt5",7
"1","BP","GO:2000573","positive regulation of DNA biosynthetic process","7/578","70/14187",0.0234983337010199,0.208380388323491,0.184096325311319,"Hsp90aa1/Pak3/Cct4/Naf1/Smoc2/Cct6a/Myc",7
"-1","BP","GO:1900182","positive regulation of protein localization to nucleus","4/221","70/14187",0.0236220730343624,0.945804803411835,0.945804803411835,"Shh/Tek/Tert/Dtx3l",4
"1","BP","GO:0001892","embryonic placenta development","8/578","86/14187",0.0237400845786187,0.208380388323491,0.184096325311319,"Junb/Ccn1/Erf/Fgfr2/Adm/Cebpb/Lif/Cdkn1c",8
"1","BP","GO:0046717","acid secretion","8/578","86/14187",0.0237400845786187,0.208380388323491,0.184096325311319,"Syt4/Cckbr/Acsl4/Bdnf/Adora1/Myc/Snca/Ntrk2",8
"1","BP","GO:0048863","stem cell differentiation","13/578","172/14187",0.0237571552420791,0.208380388323491,0.184096325311319,"Srf/Pdcd6/Lbh/Jarid2/Cfl1/Zfp281/Fgfr2/Myocd/Lif/Nrp1/Ap2a2/Rdh10/Coro1c",13
"1","BP","GO:0009126","purine nucleoside monophosphate metabolic process","17/578","246/14187",0.0237909296846172,0.208380388323491,0.184096325311319,"Adcyap1/Cycs/Ier3/Ak4/Slc25a25/Hspa8/Ldha/Pgam1/Impdh2/Bdnf/Atp6v1a/Atp5d/Aldoa/Myc/Snca/Pde12/Atp6v1b2",17
"1","BP","GO:0015800","acidic amino acid transport","6/578","55/14187",0.0238215094309873,0.208380388323491,0.184096325311319,"Syt4/Bdnf/Adora1/Per2/Snca/Ntrk2",6
"1","BP","GO:0060395","SMAD protein signal transduction","6/578","55/14187",0.0238215094309873,0.208380388323491,0.184096325311319,"Fos/Bmp3/Jun/Inhba/Smad1/Sub1",6
"1","BP","GO:2001238","positive regulation of extrinsic apoptotic signaling pathway","6/578","55/14187",0.0238215094309873,0.208380388323491,0.184096325311319,"Tnfrsf12a/Bcl10/Atf3/Thbs1/Skil/Inhba",6
"-1","BP","GO:0035825","homologous recombination","3/221","40/14187",0.0241353138695118,0.945804803411835,0.945804803411835,"Spo11/Mcmdc2/Helq",3
"1","BP","GO:0072594","establishment of protein localization to organelle","22/578","343/14187",0.0241711041536975,0.209638313199756,0.185207655168708,"Dnaja1/Ptgs2/Hspa8/Lmna/Hspa5/Ppp2ca/Hsp90aa1/Cct4/Cfl1/Flna/Kpna1/Pex5/Gosr2/Hspa4/Hsph1/Bag3/Cct6a/Pex13/Ncoa4/Ran/Fbxw7/Ipo5",22
"1","BP","GO:0010639","negative regulation of organelle organization","23/578","363/14187",0.0243655233092873,0.209638313199756,0.185207655168708,"Tinf2/Syt4/Stil/Ier3/Insig1/Stmn1/Tpm1/Lmna/Sgk1/Coro1a/Mapre1/Jarid2/Cfl1/Ccnf/Fgfr2/Higd1a/Sar1a/Bag3/Lif/Taf7/Snca/Tmsb4x/Recql4",23
"1","MF","GO:0003924","GTPase activity","18/575","265/14068",0.0244714950849846,0.256768075294689,0.237602261783511,"Rrad/Rheb/Rnd3/Rasl11a/Ddx3x/Gem/Rem2/Atl2/Rab6a/Tubb4b/Rab33a/Arf6/Sar1a/Rap1b/Ran/Eif2s3x/Gnai3/Gtpbp4",18
"1","CC","GO:0043230","extracellular organelle","8/585","87/14437",0.0245495323322049,0.203949960913702,0.180493727592243,"Syt4/Arc/Gprc5a/Tfrc/Hspa8/Sdcbp/Aldoa/Hspa4",8
"1","BP","GO:0032092","positive regulation of protein binding","9/578","103/14187",0.0245519944641193,0.209638313199756,0.185207655168708,"Plk2/Ppp2ca/Mapre1/Bdnf/Arf6/Actr3/Hspa4/Taf1/Ran",9
"1","BP","GO:0071902","positive regulation of protein serine/threonine kinase activity","17/578","247/14187",0.0246243060646524,0.209638313199756,0.185207655168708,"Gadd45a/Stil/Avpi1/Ccnyl1/Ddx3x/Gadd45g/Ppp2ca/Gadd45b/Thbs1/Tcim/Crkl/Higd1a/Adora1/Map3k5/Pdgfa/Pim1/Snca",17
"1","BP","GO:0032873","negative regulation of stress-activated MAPK cascade","5/578","41/14187",0.0246561137041277,0.209638313199756,0.185207655168708,"Dusp1/Per1/Dnaja1/Hipk3/Hsph1",5
"1","BP","GO:0034198","cellular response to amino acid starvation","5/578","41/14187",0.0246561137041277,0.209638313199756,0.185207655168708,"Bmt2/Atf4/Atf3/Map3k5/Impact",5
"1","BP","GO:0042307","positive regulation of protein import into nucleus","5/578","41/14187",0.0246561137041277,0.209638313199756,0.185207655168708,"Ptgs2/Flna/Bag3/Ran/Ipo5",5
"1","BP","GO:0045933","positive regulation of muscle contraction","5/578","41/14187",0.0246561137041277,0.209638313199756,0.185207655168708,"Ptgs2/Srf/Rgs2/Pawr/Myocd",5
"1","BP","GO:0051055","negative regulation of lipid biosynthetic process","5/578","41/14187",0.0246561137041277,0.209638313199756,0.185207655168708,"Insig1/Sik1/Pdgfa/Hrh1/Dkkl1",5
"1","BP","GO:0070303","negative regulation of stress-activated protein kinase signaling cascade","5/578","41/14187",0.0246561137041277,0.209638313199756,0.185207655168708,"Dusp1/Per1/Dnaja1/Hipk3/Hsph1",5
"1","BP","GO:1902041","regulation of extrinsic apoptotic signaling pathway via death domain receptors","5/578","41/14187",0.0246561137041277,0.209638313199756,0.185207655168708,"Rnf34/Atf3/Thbs1/Skil/Fem1b",5
"1","BP","GO:1902893","regulation of pri-miRNA transcription by RNA polymerase II","5/578","41/14187",0.0246561137041277,0.209638313199756,0.185207655168708,"Fos/Jun/Srf/Klf5/Smad1",5
"1","BP","GO:2000677","regulation of transcription regulatory region DNA binding","5/578","41/14187",0.0246561137041277,0.209638313199756,0.185207655168708,"Gtf2b/Taf1/Lif/Fbxw7/Per2",5
"1","BP","GO:0007098","centrosome cycle","10/578","120/14187",0.0246633309646772,0.209638313199756,0.185207655168708,"Gadd45a/Plk2/Stil/Pard6a/Ndel1/Xpo1/Slc16a1/Ccnf/Map9/Ppp1r12a",10
"1","BP","GO:0060996","dendritic spine development","10/578","120/14187",0.0246633309646772,0.209638313199756,0.185207655168708,"Plk2/Arc/Pak3/Acsl4/Cfl1/Arf6/Actr3/Arf4/Fmr1/Mapk6",10
"-1","BP","GO:0014032","neural crest cell development","4/221","71/14187",0.024736239625414,0.945804803411835,0.945804803411835,"Sema6c/Shh/Edn3/Sema3g",4
"1","BP","GO:0006898","receptor-mediated endocytosis","15/578","210/14187",0.0250900058537494,0.210371551899394,0.185855444297356,"Arc/Ldlr/Tfrc/Sdcbp/Cap1/Cltc/Picalm/Adm/Cd14/Ap2m1/Fmr1/Snx1/Ap2a2/Snca/Ap2b1",15
"-1","BP","GO:0002076","osteoblast development","2/221","16/14187",0.0251107021462417,0.945804803411835,0.945804803411835,"Shh/Pth1r",2
"-1","BP","GO:0007141","male meiosis I","2/221","16/14187",0.0251107021462417,0.945804803411835,0.945804803411835,"Brca2/Spo11",2
"-1","BP","GO:0070200","establishment of protein localization to telomere","2/221","16/14187",0.0251107021462417,0.945804803411835,0.945804803411835,"Brca2/Tert",2
"-1","BP","GO:0072189","ureter development","2/221","16/14187",0.0251107021462417,0.945804803411835,0.945804803411835,"Shh/Mecom",2
"1","CC","GO:0005913","cell-cell adherens junction","9/585","104/14437",0.0251755454633922,0.205981735609572,0.182291828395216,"Smad7/Pdlim1/Pvr/Lmo7/Actr3/Cdh11/Zyx/Cxadr/Vcl",9
"1","BP","GO:0010660","regulation of muscle cell apoptotic process","8/578","87/14187",0.0252486329502573,0.210371551899394,0.185855444297356,"Adcyap1/Hmgcr/Dipk2a/Atf4/Hspa8/Myocd/Bag3/Map3k5",8
"1","BP","GO:0033555","multicellular organismal response to stress","8/578","87/14187",0.0252486329502573,0.210371551899394,0.185855444297356,"Adcyap1/Cckbr/Nr4a2/Bdnf/Thbs1/Adrb1/Brinp1/Hdac5",8
"1","MF","GO:0019903","protein phosphatase binding","12/575","155/14068",0.0252536079692053,0.261077741211049,0.241590243420571,"Hmgcr/Ppp1r3c/Lmna/Ppp2ca/Hsp90aa1/Ppp1r3g/Ppp1r15a/Pawr/Cfl1/Ppp1r11/Map3k5/Fmr1",12
"1","BP","GO:0042789","mRNA transcription by RNA polymerase II","3/578","16/14187",0.0253532558776045,0.210371551899394,0.185855444297356,"Atf4/Srf/Flna",3
"1","BP","GO:0043555","regulation of translation in response to stress","3/578","16/14187",0.0253532558776045,0.210371551899394,0.185855444297356,"Ppp1r15b/Ppp1r15a/Impact",3
"1","BP","GO:0048532","anatomical structure arrangement","3/578","16/14187",0.0253532558776045,0.210371551899394,0.185855444297356,"Egr2/Hspa5/Nrp1",3
"1","BP","GO:0051956","negative regulation of amino acid transport","3/578","16/14187",0.0253532558776045,0.210371551899394,0.185855444297356,"Rgs2/Rgs4/Adora1",3
"1","BP","GO:0070262","peptidyl-serine dephosphorylation","3/578","16/14187",0.0253532558776045,0.210371551899394,0.185855444297356,"Dusp1/Ppp1r15b/Ppp1r15a",3
"1","BP","GO:1900452","regulation of long-term synaptic depression","3/578","16/14187",0.0253532558776045,0.210371551899394,0.185855444297356,"Arc/Adora1/Fmr1",3
"1","BP","GO:2000251","positive regulation of actin cytoskeleton reorganization","3/578","16/14187",0.0253532558776045,0.210371551899394,0.185855444297356,"Hax1/Actr3/Nrp1",3
"1","BP","GO:2000678","negative regulation of transcription regulatory region DNA binding","3/578","16/14187",0.0253532558776045,0.210371551899394,0.185855444297356,"Taf1/Fbxw7/Per2",3
"1","BP","GO:0006913","nucleocytoplasmic transport","18/578","267/14187",0.0254244914184853,0.210371551899394,0.185855444297356,"Emd/Ier3/Ptgs2/Hspa8/Egr2/Lmna/Ppp2ca/Cfl1/Flna/Xpo1/Kpna1/Rangap1/Bag3/Ppp1r12a/Fyttd1/Ran/Mlx/Ipo5",18
"1","BP","GO:0051169","nuclear transport","18/578","267/14187",0.0254244914184853,0.210371551899394,0.185855444297356,"Emd/Ier3/Ptgs2/Hspa8/Egr2/Lmna/Ppp2ca/Cfl1/Flna/Xpo1/Kpna1/Rangap1/Bag3/Ppp1r12a/Fyttd1/Ran/Mlx/Ipo5",18
"1","BP","GO:0071248","cellular response to metal ion","11/578","138/14187",0.0254816476149926,0.210371551899394,0.185855444297356,"Cyp2a5/Syt4/Junb/Jund/Fos/Tfrc/Jun/Fosb/Mt1/Snca/Syt5",11
"1","BP","GO:0030278","regulation of ossification","14/578","192/14187",0.0255503144478989,0.210371551899394,0.185855444297356,"Nppc/Ccn1/Jund/Egr2/Lmna/Noct/Suco/Mia3/Cebpb/Tmem64/Riox1/Smad1/Dhrs3/Hdac5",14
"1","BP","GO:0035767","endothelial cell chemotaxis","4/578","28/14187",0.0256835412973733,0.210371551899394,0.185855444297356,"Nr4a1/Thbs1/Smoc2/Nrp1",4
"1","BP","GO:0036475","neuron death in response to oxidative stress","4/578","28/14187",0.0256835412973733,0.210371551899394,0.185855444297356,"Atf4/Mcl1/Nr4a3/Fbxw7",4
"1","BP","GO:0042026","protein refolding","4/578","28/14187",0.0256835412973733,0.210371551899394,0.185855444297356,"Hspa8/Hspa5/Hsp90aa1/Hspa1a",4
"1","BP","GO:0045987","positive regulation of smooth muscle contraction","4/578","28/14187",0.0256835412973733,0.210371551899394,0.185855444297356,"Ptgs2/Srf/Pawr/Myocd",4
"1","BP","GO:1903203","regulation of oxidative stress-induced neuron death","4/578","28/14187",0.0256835412973733,0.210371551899394,0.185855444297356,"Atf4/Mcl1/Nr4a3/Fbxw7",4
"-1","MF","GO:0046527","glucosyltransferase activity","2/222","16/14068",0.0257213396663542,0.703406446398534,0.702223944936853,"Alg6/Poglut3",2
"-1","BP","GO:0048806","genitalia development","3/221","41/14187",0.0257490153396717,0.945804803411835,0.945804803411835,"Nkx3-1/Shh/Tcf7",3
"1","BP","GO:0045670","regulation of osteoclast differentiation","6/578","56/14187",0.025794787037734,0.210712956089853,0.186157062205908,"Fos/Klf10/Tmem178/Cebpb/Tmem64/Fbxw7",6
"1","BP","GO:0003018","vascular process in circulatory system","13/578","174/14187",0.0258187684265481,0.210712956089853,0.186157062205908,"Adcyap1/Nppc/Hmgcr/Ptgs2/Rgs2/Dusp5/Adrb1/Adm/Adora1/Per2/Hrh1/Akap12/Nts",13
"1","BP","GO:0000723","telomere maintenance","10/578","121/14187",0.0259460836215445,0.210998788459512,0.186409584476994,"Tinf2/Lmna/Hsp90aa1/Pcna/Cct4/Hspa1a/Naf1/Cct6a/Myc/Recql4",10
"1","BP","GO:0071453","cellular response to oxygen levels","9/578","104/14187",0.0259474647739333,0.210998788459512,0.186409584476994,"Plk3/Ak4/Nop53/Chchd2/Higd1a/Atp6v1a/Cpeb4/Egr1/Myc",9
"1","BP","GO:0030031","cell projection assembly","28/578","466/14187",0.0260856255582767,0.211740077729796,0.18706448598548,"Stil/Cdc42ep3/Emp1/Hsp90aa1/Srf/Eps8l1/Klf5/Ndel1/Cfl1/Flna/Pqbp1/Rab3ip/Dynll1/Cfap43/Spag17/Golph3/Arf6/Actr3/Dnah5/Pdgfa/Fmr1/Akirin1/Exoc5/Nrp1/Epha2/Atp8b1/Coro1c/Vcl",28
"1","BP","GO:0045926","negative regulation of growth","16/578","230/14187",0.0262936247141072,0.213044567152973,0.188216953888753,"Rrad/Ddx3x/Rbbp7/Sertad1/Rgs2/Ifrd1/Jarid2/Cfl1/Osgin2/Rgs4/Adrb1/Cgref1/Actr3/Inhba/Nrp1/Cxadr",16
"1","BP","GO:0009161","ribonucleoside monophosphate metabolic process","17/578","249/14187",0.0263569697836151,0.213174414497641,0.188331669189924,"Adcyap1/Cycs/Ier3/Ak4/Slc25a25/Hspa8/Ldha/Pgam1/Impdh2/Bdnf/Atp6v1a/Atp5d/Aldoa/Myc/Snca/Pde12/Atp6v1b2",17
"1","BP","GO:0007498","mesoderm development","8/578","88/14187",0.0268228593454165,0.215836445152264,0.190683474296561,"Ppp2ca/Srf/Nr4a3/Ets2/Kdm6b/Inhba/Epha2/Smad1",8
"1","BP","GO:0061564","axon development","27/578","447/14187",0.0269354481136354,0.215836445152264,0.190683474296561,"Fezf2/Tnfrsf12a/Stmn1/Egr2/Jun/Nr4a2/Hsp90aa1/Srf/Nr4a3/Pak3/Ifrd1/Ndel1/Nefl/Omg/Bdnf/Actb/Picalm/Uchl1/Fgfr2/Skil/Actr3/Cdh11/Nrn1/Nrp1/Epha2/Ntrk2/Vcl",27
"1","BP","GO:0001704","formation of primary germ layer","7/578","72/14187",0.0269583454810202,0.215836445152264,0.190683474296561,"Srf/Nr4a3/Ets2/Kdm6b/Inhba/Epha2/Smad1",7
"1","BP","GO:0071277","cellular response to calcium ion","7/578","72/14187",0.0269583454810202,0.215836445152264,0.190683474296561,"Syt4/Junb/Jund/Fos/Jun/Fosb/Syt5",7
"1","BP","GO:0042180","cellular ketone metabolic process","12/578","157/14187",0.0269735668414483,0.215836445152264,0.190683474296561,"Coq10b/Hmgcr/Insig1/Ptgs2/Nr4a3/Acsl4/Aldoa/Egr1/Elovl5/Snca/Dkkl1/Rdh10",12
"1","BP","GO:0051100","negative regulation of binding","12/578","157/14187",0.0269735668414483,0.215836445152264,0.190683474296561,"Btaf1/Stmn1/Jun/Bag2/Actb/Ckmt1/Hspa4/Taf1/Myc/Fbxw7/Per2/Gtpbp4",12
"-1","BP","GO:1901379","regulation of potassium ion transmembrane transport","4/221","73/14187",0.0270585413943019,0.945804803411835,0.945804803411835,"Rnf207/Oprk1/Edn3/Atp1b2",4
"1","BP","GO:0045010","actin nucleation","5/578","42/14187",0.0270819578291311,0.215936672602187,0.190772021522021,"Arpc5/Coro1a/Arpc3/Actr3/Arpc4",5
"1","BP","GO:0050873","brown fat cell differentiation","5/578","42/14187",0.0270819578291311,0.215936672602187,0.190772021522021,"Ptgs2/Rgs2/Metrnl/Adrb1/Cebpb",5
