"","Symbol","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene_type","EntrezID"
"ENSMUSG00000073888.12","Ccl27a",3339.96791447921,0.297287869398535,0.133702669066645,2.22349988578275,0.0261821110807442,0.177749952532909,"protein_coding",100040048
"ENSMUSG00000044674.6","Fzd1",1290.21222067679,0.460343167412696,0.207080951848123,2.22301067917788,0.026215079877663,0.177914747746846,"protein_coding",14362
"ENSMUSG00000094475.7","Gm11007",83.9427805335061,0.937064778144342,0.421641681566595,2.22241969689218,0.026254955427286,0.178067730596475,"protein_coding",NA
"ENSMUSG00000108621.1","Gm37494",3537.14238995917,-0.339427566031636,0.152729365448458,-2.22241194438919,0.0262554788626969,0.178067730596475,"lincRNA",102637087
"ENSMUSG00000021871.17","Gm49342",892.043113429591,-0.481502478593374,0.216678342998953,-2.22219937594641,0.0262698346255103,0.178067730596475,"protein_coding",NA
"ENSMUSG00000044551.13","9930012K11Rik",82.8553962730169,-1.09023398931204,0.490618823906528,-2.22216094488815,0.026272430782463,0.178067730596475,"protein_coding",268759
"ENSMUSG00000079884.6","Gm10698",731.307507839925,0.33847419306264,0.152353653905874,2.22163488951669,0.0263079900208115,0.178202828295079,"processed_pseudogene",NA
"ENSMUSG00000021903.11","Galnt15",785.557270391687,-0.55622580088487,0.250370767080598,-2.22160840648705,0.0263097812667106,0.178202828295079,"protein_coding",78754
"ENSMUSG00000039062.15","Anpep",225.340047891052,-1.01491917193726,0.456873159926665,-2.22144625895768,0.0263207508183575,0.178218134760169,"protein_coding",16790
"ENSMUSG00000045345.6","9530056K15Rik",46.6282048274735,-0.891048471610177,0.401148162581097,-2.22124530217695,0.0263343513649049,0.178251239705155,"TEC",NA
"ENSMUSG00000004535.12","Tax1bp1",23525.9562204073,0.265076347577418,0.119344246450967,2.22110705342068,0.0263437114229159,0.178255629343818,"protein_coding",52440
"ENSMUSG00000110047.1","A230085B16Rik",309.811889980656,-0.798420748364048,0.359511811477324,-2.22084705668817,0.0263613221495203,0.17831582605735,"TEC",NA
"ENSMUSG00000088185.1","Scarna2",1893.75969499451,0.437612708853957,0.197115723568351,2.22008016880608,0.026413326117834,0.178564527148775,"scaRNA",NA
"ENSMUSG00000058881.12","Zfp516",3355.5102556167,1.18072800103017,0.531868453237221,2.21996246222851,0.0264213158419122,0.178564527148775,"protein_coding",329003
"ENSMUSG00000006299.13","Aamp",8507.7522435319,0.240902562113189,0.10852129761072,2.21986437148345,0.0264279756713879,0.178564527148775,"protein_coding",227290
"ENSMUSG00000028337.14","Coro2a",3263.3404398562,0.390849589727689,0.176074993738237,2.21979045081637,0.0264329954419724,0.178564527148775,"protein_coding",107684
"ENSMUSG00000001416.13","Cct3",9531.48772957134,0.281413382627147,0.126789365498304,2.21953459204677,0.0264503765420689,0.178622971882447,"protein_coding",12462
"ENSMUSG00000103984.1","Gm37447",123.820609312738,-0.860213985314424,0.387591676994175,-2.21938198463264,0.0264607482302883,0.178634058161715,"TEC",NA
"ENSMUSG00000077567.1","Gm23200",39.7851080220735,-1.10697011317031,0.498862773527153,-2.21898720833308,0.0264875947934265,0.178756320799173,"snoRNA",NA
"ENSMUSG00000039942.15","Ptger4",91.1794947124511,-0.711130108939274,0.320535075636661,-2.21857189116291,0.0265158636245551,0.178839893297753,"protein_coding",19219
"ENSMUSG00000021377.14","Dek",7626.7985537768,0.335620269591661,0.151289180419244,2.21840232501497,0.0265274127444179,0.178839893297753,"protein_coding",110052
"ENSMUSG00000107742.1","9530085L11Rik",547.164280975196,-0.45599660289151,0.205557987078692,-2.21833561114288,0.0265319578052753,0.178839893297753,"TEC",NA
"ENSMUSG00000031487.5","Brf2",885.604165058179,-0.37577608831737,0.169407435889135,-2.21817942255668,0.0265426012013059,0.178839893297753,"protein_coding",66653
"ENSMUSG00000027714.11","Exosc9",3732.71742145763,0.253882329734498,0.114456088077874,2.21816361189771,0.0265436788166003,0.178839893297753,"protein_coding",50911
"ENSMUSG00000022321.15","Cdh10",8387.37454890621,-0.483387104099153,0.217969051728619,-2.21768687006534,0.0265761901129717,0.178973559244999,"protein_coding",320873
"ENSMUSG00000026754.16","Golga1",4609.50073429031,-0.260529923206622,0.117481970418173,-2.21761622042322,0.0265810109737833,0.178973559244999,"protein_coding",76899
"ENSMUSG00000038910.6","Plcl2",17455.5821786535,0.305460061917513,0.137771525303561,2.21714945264977,0.0266128804031071,0.179075521574989,"protein_coding",224860
"ENSMUSG00000033985.17","Tesk2",364.479999536518,-0.727372622452083,0.328077904009642,-2.21707287678449,0.0266181119114697,0.179075521574989,"protein_coding",230661
"ENSMUSG00000042961.13","Egflam",268.548315136807,-0.63922421968468,0.288357865521908,-2.21677400242829,0.0266385389035016,0.179075521574989,"protein_coding",268780
"ENSMUSG00000039737.11","Prkrip1",1572.42496531004,0.299018302638233,0.134900090336851,2.216590825785,0.0266510650620487,0.179075521574989,"protein_coding",66801
"ENSMUSG00000066705.6","Fxyd6",8052.10616046667,0.513001849802979,0.231443021115889,2.21653626594386,0.0266547970078989,0.179075521574989,"protein_coding",59095
"ENSMUSG00000020708.12","Psmc5",10776.3319049456,0.245949676291289,0.11096158414378,2.21652996565547,0.0266552279827805,0.179075521574989,"protein_coding",19184
"ENSMUSG00000028189.12","Ctbs",1256.75213477021,-0.33205728058601,0.149811677079151,-2.21649798640577,0.0266574156347091,0.179075521574989,"protein_coding",74245
"ENSMUSG00000038812.16","Trmt112",591.708780479338,0.402157717322554,0.181451114582343,2.2163419510992,0.0266680919975573,0.179088447146051,"protein_coding",67674
"ENSMUSG00000024150.11","Mcfd2",5607.61223974505,0.307334025619219,0.138689993523909,2.21597836880883,0.0266929836224291,0.1791390710325,"protein_coding",193813
"ENSMUSG00000031556.6","Tm2d2",3408.10863179078,0.282627151296828,0.127540704456438,2.21597608780153,0.0266931398484064,0.1791390710325,"protein_coding",69742
"ENSMUSG00000033763.14","Mtss1l",6774.14791978631,-0.305906081140181,0.138056657825694,-2.21580100487736,0.0267051336183255,0.179160801343664,"protein_coding",244654
"ENSMUSG00000050043.16","Tmx2",13335.9037275383,0.267990644017522,0.120957597261934,2.21557512784573,0.0267206138308235,0.179205899772635,"protein_coding",66958
"ENSMUSG00000097354.7","2310001H17Rik",43.312348530775,-1.56170804006029,0.704951680637608,-2.21534054454311,0.0267366989199911,0.179255024017319,"lincRNA",NA
"ENSMUSG00000022464.13","Slc38a4",129.169493104842,-0.985044384140254,0.444695996629507,-2.21509613670062,0.0267534665597535,0.179308690712636,"protein_coding",69354
"ENSMUSG00000041679.9","Lrrc29",324.561282611409,-0.470336595970842,0.212390085394663,-2.21449412338087,0.0267948065179569,0.179526958405512,"protein_coding",234684
"ENSMUSG00000048758.13","Rpl29",2265.02918995908,0.245272269817664,0.110766520175465,2.21431773273304,0.0268069296209529,0.179549392439914,"protein_coding",19944
"ENSMUSG00000042857.2","Gm9776",200.22008713498,-0.69296949507691,0.313010236687574,-2.21388764281401,0.0268365090046592,0.17968869347295,"protein_coding",NA
"ENSMUSG00000003680.15","Taf6l",915.325827494527,-0.350428146777283,0.158302760906701,-2.2136578336989,0.0268523256488864,0.179735782606318,"protein_coding",67706
"ENSMUSG00000033434.15","Gtpbp6",1087.6594905209,0.353916968502692,0.159892039488908,2.21347460220021,0.026864942348792,0.179761429150092,"protein_coding",107999
"ENSMUSG00000087263.1","Gm15726",40.3968915789452,1.35024494798799,0.610136294464978,2.21302184485191,0.0268961396364872,0.179911346597516,"antisense",NA
"ENSMUSG00000024180.13","Tmem8",832.840530028673,-0.428865750766205,0.193827932126327,-2.2126106699972,0.0269244987754862,0.179967775259042,"protein_coding",60455
"ENSMUSG00000097321.5","1700028E10Rik",111.874092555315,-0.64685338218697,0.29235573319473,-2.21255583093395,0.0269282830307242,0.179967775259042,"processed_transcript",NA
"ENSMUSG00000027397.14","Slc20a1",16451.8566906258,0.309795675674848,0.140020153150655,2.21250776194712,0.0269316004839148,0.179967775259042,"protein_coding",20515
"ENSMUSG00000028655.11","Mfsd2a",1790.05273784867,0.424712045185889,0.19196982481012,2.21238960657477,0.0269397564078999,0.179967775259042,"protein_coding",76574
"ENSMUSG00000036438.12","Calm2",120146.408634547,0.25659168077209,0.11600700797321,2.21186362147488,0.0269760895198027,0.180122240607304,"protein_coding",12314
"ENSMUSG00000079183.2","C030005K15Rik",39.2568600509585,-1.53103365261162,0.692211602867037,-2.21180004245856,0.0269804841883191,0.180122240607304,"protein_coding",NA
"ENSMUSG00000062380.4","Tubb3",22603.2262433476,0.311764295259492,0.140980062691304,2.21140698413608,0.0270076666405494,0.180244903717848,"protein_coding",22152
"ENSMUSG00000097616.7","1110019D14Rik",277.513345553811,-0.540965735571369,0.244640590512307,-2.21126728985783,0.0270173330699066,0.18025062578299,"lincRNA",NA
"ENSMUSG00000004668.14","Abca13",61.1104814199384,0.980920035703689,0.443757873349135,2.21048480402269,0.0270715340027414,0.180447947417111,"protein_coding",268379
"ENSMUSG00000028309.14","Rnf20",12357.2617376669,0.283648787997626,0.128323145338912,2.21042577508903,0.0270756266011627,0.180447947417111,"protein_coding",109331
"ENSMUSG00000060275.11","Nrg2",472.695226316347,-0.486452303159324,0.220080519303119,-2.21033785588869,0.0270817232117678,0.180447947417111,"protein_coding",100042150
"ENSMUSG00000087445.1","Gm14286",102.027380308851,-0.692827230636648,0.313449507686406,-2.21033121331233,0.0270821838783085,0.180447947417111,"antisense",NA
"ENSMUSG00000007989.6","Fzd3",14571.7185167409,0.249945573138576,0.113096642277148,2.21001762834014,0.0271039388767613,0.180492645328899,"protein_coding",14365
"ENSMUSG00000087177.7","E130307A14Rik",2781.03290662581,-0.252078638708924,0.114064470518572,-2.20996632485907,0.0271074994978276,0.180492645328899,"processed_transcript",NA
"ENSMUSG00000031832.15","Taf1c",577.34070378354,-0.387761085693644,0.175474974948706,-2.20977997464876,0.0271204361784886,0.180492645328899,"protein_coding",21341
"ENSMUSG00000078905.8","Gm14393",154.315844583403,-0.905599558670098,0.409824344311809,-2.20972612105513,0.0271241757592788,0.180492645328899,"protein_coding",665001
"ENSMUSG00000027160.16","Ccdc34",917.819548821611,-0.316394190934735,0.143205848661255,-2.20936640432296,0.0271491658204192,0.180499687033558,"protein_coding",68201
"ENSMUSG00000099150.1","Gm27243",73.5799901881814,-1.42173824970246,0.643522191892707,-2.20930725873009,0.0271532766551701,0.180499687033558,"lincRNA",NA
"ENSMUSG00000025893.8","Kbtbd3",1233.83459375962,-0.369892917432195,0.167435199186274,-2.20917058796391,0.0271627778276245,0.180499687033558,"protein_coding",69149
"ENSMUSG00000095588.1","Gm12350",208.316141119351,0.483695649671733,0.218950687890789,2.20915336841963,0.0271639751112651,0.180499687033558,"processed_pseudogene",NA
"ENSMUSG00000104332.1","Gm38283",28.1702981880566,-1.2764635986996,0.577826871195654,-2.20907621699611,0.0271693400480578,0.180499687033558,"TEC",NA
"ENSMUSG00000026021.15","Sumo1",8072.01197505459,0.261229334235093,0.118290777834594,2.20836601988001,0.0272187685291884,0.180725163343669,"protein_coding",22218
"ENSMUSG00000103179.1","Gm37171",22.694099080227,-2.3742297182355,1.07513933720463,-2.20829955344068,0.0272233984462205,0.180725163343669,"TEC",NA
"ENSMUSG00000006932.16","Ctnnb1",44644.1675725105,0.349733561469408,0.158387797996314,2.20808399317192,0.0272384186128613,0.180725163343669,"protein_coding",12387
"ENSMUSG00000040282.13","BC052040",423.525550918337,-0.408970321860557,0.185215248742147,-2.20808127105084,0.027238608335054,0.180725163343669,"protein_coding",399568
"ENSMUSG00000024558.12","Mapk4",10436.1209437026,0.478646331205942,0.216846500290227,2.20730484727825,0.0272927688909624,0.18096590146917,"protein_coding",225724
"ENSMUSG00000067869.4","Tcea1-ps1",1194.19240836606,0.326633800797055,0.147995028089883,2.20705928444216,0.027309917810778,0.18096590146917,"processed_pseudogene",NA
"ENSMUSG00000047669.7","Msl3l2",679.257716152499,-0.548660167643311,0.248594343652885,-2.20705008642277,0.0273105603365398,0.18096590146917,"protein_coding",73390
"ENSMUSG00000014633.15","Cmc2",1046.89392967947,0.449069633668097,0.203481768341338,2.20692810628021,0.0273190824679883,0.18096590146917,"protein_coding",66531
"ENSMUSG00000093553.1","Gm20633",198.36198835553,-0.489726355536572,0.221904336828081,-2.20692557223874,0.0273192595328892,0.18096590146917,"antisense",NA
"ENSMUSG00000037708.16","Spag6",255.073410051911,-0.796462273532176,0.360912572591553,-2.20680113140181,0.0273279559935361,0.18096590146917,"protein_coding",381350
"ENSMUSG00000049482.16","Ctu2",1063.60805843774,0.383385070985675,0.173746200169048,2.20658103954306,0.0273433428071037,0.180994469241739,"protein_coding",66965
"ENSMUSG00000090197.1","Dnaja1-ps",21.7772648792002,-1.6537025860275,0.749504213947501,-2.20639531473447,0.027356332805009,0.180994469241739,"processed_pseudogene",NA
"ENSMUSG00000047821.16","Trim16",296.268291318055,0.727273279914211,0.329625851324529,2.20635995930484,0.0273588062439986,0.180994469241739,"protein_coding",94092
"ENSMUSG00000103252.1","Gm37521",78.6333023242458,-0.844963116207367,0.383004393587595,-2.20614470840038,0.0273738691975144,0.181035588726419,"TEC",NA
"ENSMUSG00000028914.13","Casp9",1670.06251294199,-0.291662525850713,0.132228666895406,-2.20574352520261,0.027401962525933,0.181137582231825,"protein_coding",12371
"ENSMUSG00000059898.8","Dsc3",44.4939526010159,1.34738370846957,0.610872288932013,2.20567168110572,0.0274069961191346,0.181137582231825,"protein_coding",13507
"ENSMUSG00000022947.7","Cbr3",315.472095209862,-0.430371056838821,0.195162680657987,-2.20519135824448,0.0274406693469864,0.18127752625527,"protein_coding",109857
"ENSMUSG00000080440.1","Gm25848",257.524935583797,0.539282649717514,0.244559658895254,2.20511695245899,0.027445888785985,0.18127752625527,"snoRNA",NA
"ENSMUSG00000086095.2","Gm15328",411.356192169784,-0.549949658153347,0.249524703865199,-2.20398882208651,0.0275251302057918,0.181742244037081,"lincRNA",NA
"ENSMUSG00000032096.15","Arcn1",14336.7889789612,0.233465775073226,0.105937227566166,2.20381239378205,0.027537540599135,0.181765534109516,"protein_coding",213827
"ENSMUSG00000033792.12","Atp7a",2078.97253499888,0.435723416150561,0.197749540041807,2.20341051644643,0.0275658276421985,0.181893571497796,"protein_coding",11977
"ENSMUSG00000018398.18","Sept8",30141.2192035987,0.278223668576529,0.126292334539756,2.20301310915229,0.0275938246939851,0.182019613439176,"protein_coding",20362
"ENSMUSG00000107947.1","Gm44438",1308.50972854597,-0.518439656586829,0.235499145186176,-2.20145026928642,0.0277041636123185,0.182688558116423,"TEC",NA
"ENSMUSG00000028416.11","Bag1",6921.62251150442,0.269425631730028,0.12240506854013,2.20109865500953,0.0277290404910923,0.182793694113638,"protein_coding",12017
"ENSMUSG00000078249.5","Hmga1b",321.185279178069,0.409058256276547,0.185884425592257,2.20060532222225,0.0277639764947073,0.182914309988346,"protein_coding",111241
"ENSMUSG00000045659.17","Plekha7",2405.37959393599,0.303945205122832,0.138120006318966,2.20058783099763,0.027765215854941,0.182914309988346,"protein_coding",233765
"ENSMUSG00000037921.15","Ddx60",507.300282231695,-1.70044659913401,0.772913964956715,-2.20004641684698,0.0278036019576452,0.183108240507672,"protein_coding",234311
"ENSMUSG00000028088.14","Fmo5",212.668871310322,-0.533137878227624,0.242350126699861,-2.1998663070141,0.0278163818305337,0.183133463647484,"protein_coding",14263
"ENSMUSG00000027087.11","Itgav",22789.3270777692,0.31440837703442,0.142990284602454,2.19880936602475,0.0278914802507093,0.183510542407753,"protein_coding",16410
"ENSMUSG00000024339.12","Tap2",791.885661832056,-0.667993256023395,0.303797932710003,-2.19880777352439,0.0278915935337754,0.183510542407753,"protein_coding",21355
"ENSMUSG00000030077.11","Chl1",34091.2983256978,0.364901041055274,0.165963831697669,2.19867809342943,0.0279008197038204,0.183512238116224,"protein_coding",12661
"ENSMUSG00000027650.12","Tti1",1882.01329504389,-0.302542788106347,0.137646042904439,-2.19797664881937,0.0279507700306264,0.183740609946543,"protein_coding",75425
"ENSMUSG00000085222.1","Gm13974",32.8898458081847,-1.57061303341248,0.714584664744469,-2.19793834223145,0.0279535000861884,0.183740609946543,"lincRNA",NA
"ENSMUSG00000018507.16","Trpv2",1935.78043095993,0.387073677412981,0.176125199614746,2.19771888554087,0.0279691448808265,0.183784406728154,"protein_coding",22368
"ENSMUSG00000023944.14","Hsp90ab1",113717.489550178,0.291576431340407,0.132716528922887,2.1969865675874,0.0280214055472845,0.184068699938534,"protein_coding",15516
"ENSMUSG00000055494.5","Gm14168",140.460956884152,-0.641349535615252,0.291975007856315,-2.19659052438786,0.0280497035721509,0.184173402339002,"lincRNA",NA
"ENSMUSG00000108474.1","Gm44895",230.916688834099,-0.490484748201987,0.223316328651993,-2.19636759731232,0.0280656429593016,0.184173402339002,"TEC",NA
"ENSMUSG00000043019.12","Edem3",11409.5589478848,0.297525827979941,0.13546516605622,2.1963271934902,0.0280685326864759,0.184173402339002,"protein_coding",66967
"ENSMUSG00000021720.10","Rnf180",1092.22284664376,-0.332989543139596,0.151616639965372,-2.19625987764698,0.0280733477614773,0.184173402339002,"protein_coding",71816
"ENSMUSG00000062545.4","Tlr12",68.2403510718078,-1.33638599176609,0.608579323587938,-2.19591093546738,0.0280983188661748,0.184278141230663,"protein_coding",384059
