"ONTOLOGY","ID","Description","pvalue_enr","pvalue_depl","p.adjust_enr","p.adjust_depl","GeneRatio_enr","GeneRatio_depl","geneID_enr","geneID_depl"
"CC","GO:0044448","cell cortex part",0.0276629308688357,0.00571502732260571,0.11316653537251,0.0399172677609691,"14/606","17/659","Myadm/Gnai1/Unc13b/Actr2/Exoc6b/Trpc4/Exoc5/Inpp5d/Myh9/Sept6/Lasp1/Eno2/Anln/Gsn","Stxbp6/Epb41/Rims3/Calb2/Pvalb/Scnn1a/Cald1/Shroom2/Tmod1/Sept3/Sept5/Mtss2/Cap1/Shroom3/Wipf3/Cdh2/Rdx"
"BP","GO:0009101","glycoprotein biosynthetic process",0.0280210196834572,0.313377360475353,0.197958024809333,0.664907683836266,"18/601","14/654","St6galnac5/Xylt1/Ndst3/Hs6st3/Ndst4/Galnt16/Slc4a10/Itm2b/Dpy19l1/Hs3st2/Large1/Hs6st2/B3galt2/Chst8/Ext1/St8sia1/Dpy19l2/Gcnt2","Extl2/St8sia4/Mgat5b/Igf1/Vangl2/Hs3st4/Acan/Fut8/Necab2/Fut9/Poglut3/St3gal1/B3galt5/Hs3st1"
"BP","GO:0045927","positive regulation of growth",0.0280210196834572,2.52668347854942e-05,0.197958024809333,0.00117422860153662,"18/601","28/654","Dio3/L1cam/Syt17/Lrp1/Cdkl5/Syt4/Mtpn/Rasal1/Sh3glb1/Bcl11a/Bmpr2/Ppm1f/Cpne5/Nr3c1/Smurf1/Akap6/Rnf157/Celf1","Sema5a/Prox1/Erbb4/Zfpm2/Syt2/Arx/Dscam/Capn3/Igf1/Mef2c/Map1b/Egfr/Ngf/Nrp1/Flt3/Lgi1/Fgfr1/Rufy3/Ddx3x/Rnd2/Apoe/Cacna2d2/Fgf9/Cxcl12/Cxcr4/Stat5b/Tgfbr1/Pim1"
"BP","GO:0002444","myeloid leukocyte mediated immunity",0.0280637390779819,0.470229982336862,0.197958024809333,0.757203421631862,"6/601","3/654","Kit/Rasgrp1/Bcr/Vamp8/Gab2/Vamp2","Cplx2/Lyst/Abr"
"BP","GO:0086003","cardiac muscle cell contraction",0.0280637390779819,0.0400075688346089,0.197958024809333,0.214228859566276,"6/601","6/654","Cacna2d1/Cacna1g/Pde4b/Gpd1l/Kcnn2/Akap6","Scn1a/Kcnj2/Cacna1c/Kcnh2/Dsp/Jup"
"BP","GO:0110110","positive regulation of animal organ morphogenesis",0.0290142045225205,0.0428715965412089,0.204318515881279,0.22486776729503,"7/601","7/654","Itpr1/Ar/Bmp2/Grem1/Tnfaip3/Ptn/Cd34","Sema3c/Fgf1/Jag1/Fgfr1/Ngfr/Tgfbr1/Pim1"
"BP","GO:0002792","negative regulation of peptide secretion",0.0293041873020298,0.805282474542205,0.20474158659883,0.913019636666162,"10/601","4/654","Inhbb/Nos1/Adra2a/Ccn3/Cx3cl1/Tnfaip3/Syt4/Cd34/Kcnb1/Midn","Crhbp/Gas6/Oprm1/Apoe"
"BP","GO:0030278","regulation of ossification",0.0293165786691326,0.00621039655410287,0.20474158659883,0.0653073817684492,"14/601","17/654","Slc8a1/Atp2b1/Bmp2/Grem1/Pbx1/Ptn/Pdlim7/Bmpr2/Bmpr1b/Dlk1/Runx2/Smurf1/Egr2/Hdac4","Npnt/Igfbp5/Igf1/Tac1/Mef2c/Gdf10/Mapk3/Dlx5/Ano6/Wnt5a/Prkd1/Jag1/Ank/Fgfr1/Cebpd/Smoc1/Cthrc1"
"MF","GO:0005178","integrin binding",0.0293442441774262,0.0204367539269981,0.145090985099496,0.143214559824322,"9/595","10/653","L1cam/Ccn3/Icam5/Tnr/Cx3cl1/Ptn/Myh9/Timp2/Kdr","Npnt/Edil3/Itgb8/Igf1/Fgf1/Gfap/Egfr/Frmd5/Prkca/Cxcl12"
"BP","GO:0042113","B cell activation",0.0294630718758016,0.389220596200099,0.20474158659883,0.737694231594279,"13/601","9/654","Prkcb/Kit/Slc39a10/Foxp1/Pik3r1/Cyld/Inpp5d/Tnfaip3/Bcl11a/Skap2/Icosl/Plcl2/Irs2","Dock10/Mef2c/Dock11/Vav3/Flt3/Atp11c/Plcg2/Stat5b/Tirap"
"CC","GO:0030128","clathrin coat of endocytic vesicle",0.0296589363358635,1,0.119359134034573,1,"3/606",NA,"Ap2b1/Eps15/Fcho2",NA
"CC","GO:0097449","astrocyte projection",0.0296589363358635,0.172850447622321,0.119359134034573,0.460951006760314,"3/606","2/659","Grm5/Syt4/App","Gfap/Slc17a8"
"BP","GO:2000146","negative regulation of cell motility",0.0299386283432174,0.00429899218323021,0.20474158659883,0.049284467416236,"17/601","21/654","Bcr/Ptpru/Ripor2/Zmynd8/Ptprg/Spred1/Dab2ip/Ccn3/Grem1/Lrp1/Cx3cl1/Dcn/Ptn/Rap2b/Sulf1/Arhgdia/Pfn2","Erbb4/Igfbp5/Ptprm/Adarb1/Mcc/Mef2c/Sema6d/Abr/Tmeff2/Olfm1/Frmd5/Ndrg4/Acan/Cygb/Jag1/Adamts9/Stard13/Shh/Apoe/Cxcl12/Jup"
"MF","GO:0050811","GABA receptor binding",0.0302705675362911,0.545840144624896,0.148638924729926,0.831927413408558,"3/595","1/653","Akap5/Plcl2/Jakmip1","Plcl1"
"BP","GO:0007252","I-kappaB phosphorylation",0.0302746730703257,1,0.20474158659883,1,"3/601",NA,"Dab2ip/Sirpa/Cx3cl1",NA
"BP","GO:0014061","regulation of norepinephrine secretion",0.0302746730703257,1,0.20474158659883,1,"3/601",NA,"Hrh3/Kcnb1/Stx1a",NA
"BP","GO:0016486","peptide hormone processing",0.0302746730703257,0.175214812689417,0.20474158659883,0.491101439976433,"3/601","2/654","Pcsk1/Cpe/Chst8","Pcsk5/Ece2"
"BP","GO:0034104","negative regulation of tissue remodeling",0.0302746730703257,0.175214812689417,0.20474158659883,0.491101439976433,"3/601","2/654","Bcr/Grem1/Inpp5d","Ubash3b/Abr"
"BP","GO:0048243","norepinephrine secretion",0.0302746730703257,1,0.20474158659883,1,"3/601",NA,"Hrh3/Kcnb1/Stx1a",NA
"BP","GO:0048681","negative regulation of axon regeneration",0.0302746730703257,1,0.20474158659883,1,"3/601",NA,"Xylt1/Tnr/Lrig2",NA
"BP","GO:0051043","regulation of membrane protein ectodomain proteolysis",0.0302746730703257,0.542726744353516,0.20474158659883,0.777740380999966,"3/601","1/654","Adra2a/Timp2/Lrig2","Apoe"
"BP","GO:0060749","mammary gland alveolus development",0.0302746730703257,0.0375972949015412,0.20474158659883,0.206474597921805,"3/601","3/654","Ccnd1/Ar/Agap2","Erbb4/Tgfa/Ddr1"
"BP","GO:0061377","mammary gland lobule development",0.0302746730703257,0.0375972949015412,0.20474158659883,0.206474597921805,"3/601","3/654","Ccnd1/Ar/Agap2","Erbb4/Tgfa/Ddr1"
"BP","GO:0070932","histone H3 deacetylation",0.0302746730703257,1,0.20474158659883,1,"3/601",NA,"Per1/Per2/Hdac4",NA
"BP","GO:0090030","regulation of steroid hormone biosynthetic process",0.0302746730703257,0.542726744353516,0.20474158659883,0.777740380999966,"3/601","1/654","Bmp2/Clcn2/Nr3c1","Igf1"
"BP","GO:0090128","regulation of synapse maturation",0.0302746730703257,0.175214812689417,0.20474158659883,0.491101439976433,"3/601","2/654","Dab2ip/Clstn1/Adgrl1","Reln/Camk2b"
"BP","GO:0098917","retrograde trans-synaptic signaling",0.0302746730703257,0.175214812689417,0.20474158659883,0.491101439976433,"3/601","2/654","Nos1/Syt4/Farp1","Gucy1a1/Cnr1"
"BP","GO:1900452","regulation of long-term synaptic depression",0.0302746730703257,1,0.20474158659883,1,"3/601",NA,"Sorcs3/Arc/Kcnb1",NA
"CC","GO:0097386","glial cell projection",0.0302786146786104,0.379408797157442,0.119903314127297,0.827333915545658,"4/606","2/659","Grm5/Syt4/App/Nfasc","Gfap/Slc17a8"
"CC","GO:0098945","intrinsic component of presynaptic active zone membrane",0.0302786146786104,0.379408797157442,0.119903314127297,0.827333915545658,"4/606","2/659","Atp2b1/Cacna2d1/Adra2a/Gpm6a","Atp2b2/Cdh2"
"BP","GO:0042596","fear response",0.0305979522645073,0.0139894092022183,0.20474158659883,0.11321621687438,"6/601","7/654","Usp46/Npas2/Grin2b/Cacna1e/Adra2a/Htr2c","Mef2c/Npy2r/Asic4/Lypd1/Apoe/Grik2/Adcyap1"
"BP","GO:0043949","regulation of cAMP-mediated signaling",0.0305979522645073,0.0434766567855943,0.20474158659883,0.226939747134467,"6/601","6/654","Gnai1/Pex5l/Nos1/Pde11a/Pde4b/Sstr4","Pde3a/Adcyap1r1/Npy2r/Oprm1/Gpr61/Adcyap1"
"BP","GO:0045744","negative regulation of G protein-coupled receptor signaling pathway",0.0305979522645073,0.259391217210954,0.20474158659883,0.601442511151149,"6/601","4/654","Grm5/Met/Pde4b/Sstr4/Grk3/Rpgrip1l","Camk2b/Rgs12/Oprm1/Necab2"
"BP","GO:0055117","regulation of cardiac muscle contraction",0.0305979522645073,0.0434766567855943,0.20474158659883,0.226939747134467,"6/601","6/654","Slc8a1/Pde4b/Tnni3k/Adra1a/Akap6/Hdac4","Ehd3/Pde5a/Kcnj2/Cacna1c/Dsp/Jup"
"BP","GO:0001881","receptor recycling",0.0306456700137329,0.862494237595134,0.20474158659883,0.946356967475544,"5/601","1/654","Gria2/Gria3/Sorl1/Lmtk2/Eps15","Ehd3"
"BP","GO:0006110","regulation of glycolytic process",0.0306456700137329,0.303883273740995,0.20474158659883,0.65583072268546,"5/601","3/654","Cbfa2t3/Pgam1/App/Htr2a/Hdac4","Igf1/Esrrb/Zbtb20"
"BP","GO:0007157","heterophilic cell-cell adhesion via plasma membrane cell adhesion molecules",0.0306456700137329,0.0115566860428935,0.20474158659883,0.102278748873828,"5/601","6/654","L1cam/Crb1/Alcam/Adgrl1/Itga4","Dchs1/Amigo2/Nectin3/Cdh2/Il1rapl1/Amigo1"
"BP","GO:0030811","regulation of nucleotide catabolic process",0.0306456700137329,0.303883273740995,0.20474158659883,0.65583072268546,"5/601","3/654","Cbfa2t3/Pgam1/App/Htr2a/Hdac4","Igf1/Esrrb/Zbtb20"
"BP","GO:0032594","protein transport within lipid bilayer",0.0306456700137329,0.303883273740995,0.20474158659883,0.65583072268546,"5/601","3/654","Lrrc7/Arhgap44/Clstn1/Grasp/Vamp2","Cacng2/Cplx1/Rilpl1"
"BP","GO:0071526","semaphorin-plexin signaling pathway",0.0306456700137329,0.000535305334020561,0.20474158659883,0.00984506235590155,"5/601","8/654","Plxna2/Met/Plxna1/Plxnc1/Arhgdia","Sema5a/Nrp2/Sema3c/Plxna4/Sema6d/Nrp1/Sema6a/Sema3d"
"BP","GO:0014074","response to purine-containing compound",0.030653467965021,0.00648899298790214,0.20474158659883,0.0674168934945025,"8/601","10/654","Itpr1/Slc8a1/Fkbp1a/Pik3r1/Per1/Hcn1/Akap6/Junb","Slc6a1/Igfbp5/Crhbp/Pde3a/Jun/Gstm7/Slc8a3/Plcg2/Akap7/Pygm"
"BP","GO:0048736","appendage development",0.0307605345185486,0.0258280724989009,0.20474158659883,0.162251350785247,"12/601","13/654","Fras1/Plxna2/Ift172/Grem1/Rspo2/Pbx1/Bmpr2/Rnf165/Bmpr1b/Rpgrip1l/Sik3/Runx2","Sema3c/Sp9/Cacna1c/Dlx5/Wnt5a/Sp8/Map3k20/Dlx6/Pcsk5/Shh/Fgfr1/Fgf9/Smoc1"
"BP","GO:0055001","muscle cell development",0.0307605345185486,0.281794009944784,0.20474158659883,0.630949892772761,"12/601","9/654","Homer1/Slc8a1/Foxp1/Ripor2/Met/Tmod2/Myh10/Adra1a/Nr3c1/Akap6/Speg/Hdac4","Prox1/Dner/Capn3/Igf1/Mef2c/Tmod1/Nebl/Cacna2d2/Mybpc1"
"BP","GO:0060173","limb development",0.0307605345185486,0.0258280724989009,0.20474158659883,0.162251350785247,"12/601","13/654","Fras1/Plxna2/Ift172/Grem1/Rspo2/Pbx1/Bmpr2/Rnf165/Bmpr1b/Rpgrip1l/Sik3/Runx2","Sema3c/Sp9/Cacna1c/Dlx5/Wnt5a/Sp8/Map3k20/Dlx6/Pcsk5/Shh/Fgfr1/Fgf9/Smoc1"
"MF","GO:0030291","protein serine/threonine kinase inhibitor activity",0.0310507715949233,0.387627249522956,0.151425680654695,0.783251205415263,"4/595","2/653","Prkar1b/Spred1/Inka2/Inka1","Pkia/Pkib"
"BP","GO:0002279","mast cell activation involved in immune response",0.031056377264209,0.742538276660411,0.20474158659883,0.880791633415636,"4/601","1/654","Kit/Rasgrp1/Vamp8/Gab2","Cplx2"
"BP","GO:0002448","mast cell mediated immunity",0.031056377264209,0.742538276660411,0.20474158659883,0.880791633415636,"4/601","1/654","Kit/Rasgrp1/Vamp8/Gab2","Cplx2"
"BP","GO:0014002","astrocyte development",0.031056377264209,0.383548596982972,0.20474158659883,0.737694231594279,"4/601","2/654","Lrp1/App/Lamc3/Ttbk1","Gfap/Egfr"
"BP","GO:0016082","synaptic vesicle priming",0.031056377264209,0.143285128602594,0.20474158659883,0.44292026454685,"4/601","3/654","Cadps2/Unc13b/Otof/Stx1a","Vamp1/Cadps/Napa"
"BP","GO:0030947","regulation of vascular endothelial growth factor receptor signaling pathway",0.031056377264209,0.742538276660411,0.20474158659883,0.880791633415636,"4/601","1/654","Prkcb/Vegfd/Dab2ip/Kdr","Fgf9"
"BP","GO:0035136","forelimb morphogenesis",0.031056377264209,0.383548596982972,0.20474158659883,0.737694231594279,"4/601","2/654","Rspo2/Rnf165/Rpgrip1l/Runx2","Cacna1c/Shh"
"BP","GO:0043303","mast cell degranulation",0.031056377264209,0.742538276660411,0.20474158659883,0.880791633415636,"4/601","1/654","Kit/Rasgrp1/Vamp8/Gab2","Cplx2"
"BP","GO:0070528","protein kinase C signaling",0.031056377264209,0.383548596982972,0.20474158659883,0.737694231594279,"4/601","2/654","Myadm/Sez6/Gpd1l/Adra1a","Wnt5a/Akap12"
"BP","GO:0051146","striated muscle cell differentiation",0.0310777205434024,0.159416591758721,0.20474158659883,0.470306149884772,"17/601","15/654","Homer1/Slc8a1/Foxp1/Ripor2/Bmp2/Met/Tmod2/Myh10/Ccn3/Grem1/Myh9/Adra1a/Nr3c1/Akap6/Thra/Speg/Hdac4","Prox1/Igfbp5/Dner/Capn3/Igf1/Mef2c/Ehd1/Tmod1/Nebl/Shh/Cdh2/Cacna2d2/Ptgfrn/Cxcl12/Mybpc1"
"BP","GO:0050772","positive regulation of axonogenesis",0.0311782341590711,0.000899166297993479,0.205081320449777,0.0149469105381839,"9/601","13/654","L1cam/Plxna2/Plxna1/Plxnc1/Lrp1/Cdkl5/Bcl11a/Bmpr2/Nin","Sema5a/Dscam/Tiam1/Plxna4/Map1b/Ngf/Nrp1/Rufy3/Rnd2/Tubb2b/Apoe/Amigo1/Cxcl12"
"BP","GO:0007517","muscle organ development",0.0318740728292245,0.00718297380204476,0.209329725947415,0.0720297280102958,"21/601","25/654","Homer1/Etv1/Foxp1/Egr1/Fkbp1a/Hivep3/Ripor2/Bmp2/Met/Meg3/Grem1/Nr4a1/Large1/Jarid2/Zfpm1/Nr3c1/Akap6/Arid5b/Egr2/Myh7/Hdac4","Prox1/Erbb4/Zfpm2/Adarb1/Dner/Mkx/Plagl1/Ephb1/Capn3/Igf1/Usp2/Mef2c/Jph1/Vangl2/Wnt5a/Gpcpd1/Shh/Fgfr1/Dsp/Col19a1/Fgf9/Hlf/Tgfbr1/Pim1/Mybpc1"
"BP","GO:0032870","cellular response to hormone stimulus",0.0322245048492145,0.110447255496755,0.211299961374349,0.381577168870485,"27/601","26/654","Prkcb/Rab8b/Nrip1/Kit/Nr4a2/Inhbb/Ar/Sorl1/Atp2b1/Pik3r1/Cpeb2/Adra2a/Chrm4/Hrh3/Sstr4/Chrm5/Nr4a1/Per1/Ly6h/Nr3c1/Ppargc1b/Thra/Vamp2/Phip/Npas4/Irs2/Junb","Foxo1/Crhbp/Rgs10/Rgs8/Jun/Chrm2/Igf1/Mef2c/Npffr1/Egfr/Tbc1d4/Grb14/Prkca/Oprm1/Car2/Fbxo32/Fam107a/Bcar1/Prkce/Rdx/Lypd1/Epha3/Fkbp4/Ptpre/Stat5b/Chrm3"
"BP","GO:0035690","cellular response to drug",0.0323205064144709,0.00601439669161072,0.21159831543224,0.0637113296596606,"19/601","23/654","Prnp/Slc8a1/Foxp1/Egr1/Gnai1/Lrrk2/Met/Chrm4/Hrh3/Sirpa/Pde4b/Ppp1r12a/Tnfaip3/Chrm5/Ly6h/Ppm1f/Nr3c1/Hsph1/Kdr","Foxo1/Trpc6/Crhbp/Rgs10/Rgs8/Kcnc2/Chrm2/Mef2c/Mapk3/Kcnh2/Gas6/Oprm1/Gstm7/Fbxo32/Bcar1/Prkce/Glra2/Lypd1/Amigo1/Jup/Hnrnpd/Net1/Chrm3"
"BP","GO:0010508","positive regulation of autophagy",0.0327103713844332,0.816561665258522,0.213252079440711,0.920975865669972,"10/601","4/654","Plk2/Lrrk2/Dcn/Trim8/Sh3glb1/Sh3bp4/Trp53inp2/Tbk1/Smurf1/Kdr","Foxo1/Mapk3/Prkd1/Mid2"
"BP","GO:0030183","B cell differentiation",0.0327257964392308,0.220494764509306,0.213252079440711,0.54674605405004,"8/601","6/654","Kit/Foxp1/Pik3r1/Cyld/Inpp5d/Tnfaip3/Bcl11a/Plcl2","Dock10/Dock11/Flt3/Atp11c/Plcg2/Stat5b"
"BP","GO:0034333","adherens junction assembly",0.0327257964392308,0.779620965612542,0.213252079440711,0.896458987137759,"8/601","3/654","Bcr/Grem1/Lrp1/Abi2/Slk/Ppm1f/S100a10/Kdr","Nrp1/Fam107a/Epha3"
"CC","GO:0005778","peroxisomal membrane",0.0328697120065383,0.59145613292293,0.128114231836507,0.93561353431014,"5/606","2/659","Rab8b/Pex5l/Far2/Arf1/Acox1","Abcd2/Slc27a2"
"CC","GO:0031903","microbody membrane",0.0328697120065383,0.59145613292293,0.128114231836507,0.93561353431014,"5/606","2/659","Rab8b/Pex5l/Far2/Arf1/Acox1","Abcd2/Slc27a2"
"BP","GO:0043086","negative regulation of catalytic activity",0.0330365663462003,0.605223324964156,0.214876570680704,0.813900711352277,"31/601","23/654","Dusp6/Prnp/Sh3rf1/Map2/Lrrk2/Npr3/Fkbp1a/Sorl1/Prkar1b/Nos1/Arl6ip1/Spred1/Dab2ip/Hrh3/Ppp1r12a/Tnfaip3/Nr4a1/Serpina3g/App/Cbl/Ppp4r4/Timp2/Sh3bp4/Dlg2/Akap5/Ppm1f/Farp1/Elfn2/Akap6/Midn/Irs2","Spock3/Adarb1/Ubash3b/Elfn1/Igf1/Pkia/Cblb/Spock1/Socs4/Cd109/Ngf/Serpina3n/Cast/Gas6/Prkca/Spint1/Cnr1/Ddx3x/Rdx/Pkib/Apoe/Camk2n1/Adcyap1"
"BP","GO:0043500","muscle adaptation",0.0330776582551442,0.207805148752298,0.214876570680704,0.534038606878181,"9/601","7/654","Ar/Foxp1/Mtpn/Adra1a/Jarid2/Nr3c1/Gsn/Akap6/Myh7","Igfbp5/Foxo1/Igf1/Pde5a/Mef2c/Prkca/Fbxo32"
"BP","GO:0007160","cell-matrix adhesion",0.033703886356551,0.00277376352658753,0.217604572665778,0.0343501603493161,"13/601","17/654","Bcr/Pik3r1/L1cam/Sirpa/Grem1/Lrp1/Cd36/Tmem8b/Slk/Ppm1f/S100a10/Kdr/Itga4","Npnt/Itgb8/Plekha2/Tiam1/Cdh13/Nrp1/Jag1/Adamts9/Pcsk5/Ddr1/Fam107a/Zyx/Strc/Itga11/Bcan/Epha3/Jup"
"BP","GO:0016925","protein sumoylation",0.0338513727773374,0.596266969966143,0.217604572665778,0.809125853749975,"5/601","2/654","Egr1/Bcl11a/Egr2/Hdac4/Stx1a","Capn3/Eya1"
"BP","GO:0048010","vascular endothelial growth factor receptor signaling pathway",0.0338513727773374,0.134362802175152,0.217604572665778,0.431438358841757,"5/601","4/654","Prkcb/Vegfd/Dab2ip/Sulf1/Kdr","Nrp1/Prkd1/Bcar1/Fgf9"
"BP","GO:0048016","inositol phosphate-mediated signaling",0.0338513727773374,0.318009979704815,0.217604572665778,0.666556320215428,"5/601","3/654","Prnp/Homer2/Htr2c/Akap5/Akap6","Rcan3/Igf1/Rcan2"
"BP","GO:0150076","neuroinflammatory response",0.0338513727773374,0.134362802175152,0.217604572665778,0.431438358841757,"5/601","4/654","Lrrk2/Lrp1/Cx3cl1/App/Ttbk1","Jun/Igf1/Egfr/Adcy1"
"BP","GO:0001816","cytokine production",0.033861141140355,0.28409886091575,0.217604572665778,0.63390566694779,"31/601","27/654","Kit/Rasgrp1/Prnp/Inhbb/Foxp1/Egr1/Lrrk2/Vegfd/Atp2b1/Pik3r1/Met/Adra2a/Homer2/Sirpa/Lrp1/Cd36/Pde4b/Inpp5d/Cx3cl1/Tnfaip3/Jph4/Per1/App/Sulf1/Icosl/Dlk1/Zfpm1/Cd34/Tbk1/Mast2/Rnf216","Itgb8/Il1r1/Il1rap/Ccbe1/Igf1/Abcd2/Maf/Gprc5b/Mapk3/Erbin/Rora/Zbtb20/Wnt5a/Gas6/Flt3/Alox8/Dhx33/Pcsk5/Fgfr1/Akap12/Laptm4b/Zc3hav1/Plcg2/Adcyap1/Adamts3/Stat5b/Tirap"
"BP","GO:0070848","response to growth factor",0.033861141140355,1.51430166857035e-05,0.217604572665778,0.000840081796190707,"31/601","46/654","Prkcb/Jcad/Egr1/Egr4/Vegfd/Sorl1/Bmp2/Rasl11b/Nos1/Dab2ip/Sh3gl2/Lmtk2/Wasf1/Grem1/Flrt1/Dcn/Nr4a1/Sh3glb1/Cbl/Git1/Sulf1/Bmpr2/Rnf165/Bmpr1b/Nr3c1/Runx2/Hspa5/Smurf1/Kdr/Mtmr4/Gcnt2","Erbb4/Vstm2a/Npnt/Tmem108/Nrp2/Ntf3/Jun/Smoc2/Dlx1/Ccbe1/Tac1/Mef2c/Plk5/Fgf1/Mapk3/Ehd1/Dlx5/Nrep/Egfr/Cd109/Ngf/Nrp1/Zeb1/Sema6a/Wnt5a/Gas6/Prkd1/Dok5/Fut8/Zcchc12/Bambi/Mtss2/Fgfr1/Vasn/Ngfr/Bcar1/Zyx/Prkce/Yes1/Htra1/Fgf9/Kcnd3/Adamts3/Stat5b/Tgfbr1/Fgf5"
"CC","GO:0009925","basal plasma membrane",0.0342840291287138,0.397549051588485,0.131554995493902,0.827333915545658,"4/606","2/659","Met/Eps15/Bmpr2/Cd34","Erbb4/Egfr"
"CC","GO:0030131","clathrin adaptor complex",0.0342840291287138,1,0.131554995493902,1,"4/606",NA,"Ap2b1/Eps15/Ap3m2/Fcho2",NA
"BP","GO:0051346","negative regulation of hydrolase activity",0.0347115063299148,0.458701392175633,0.222727735868826,0.75222272548752,"18/601","13/654","Sh3rf1/Map2/Lrrk2/Fkbp1a/Sorl1/Nos1/Arl6ip1/Spred1/Dab2ip/Nr4a1/Serpina3g/App/Ppp4r4/Timp2/Sh3bp4/Dlg2/Farp1/Elfn2","Spock3/Elfn1/Igf1/Spock1/Cd109/Ngf/Serpina3n/Cast/Gas6/Spint1/Ddx3x/Rdx/Adcyap1"
"BP","GO:0006906","vesicle fusion",0.0348915787484755,0.0528555048387574,0.223540848556747,0.253848703428118,"8/601","8/654","Rab8b/Doc2b/Snph/Syt4/Syt9/Vamp8/Vamp2/Stx1a","Stxbp6/Cplx2/Syt2/Cplx1/Vamp1/Tbc1d4/Nkd2/Vav3"
"BP","GO:0120031","plasma membrane bounded cell projection assembly",0.0349586182752606,0.22537976343691,0.223628413089072,0.557296505429108,"28/601","25/654","Kit/Gap43/Syne1/Ripor2/Ptpdc1/Zmynd8/Cep126/Dnal1/Myh10/Cyld/Actr2/Ift172/Cdkl5/Gpm6a/Celsr2/Exoc5/Rapgef6/Sept6/Dzip1/Rpgrip1l/Fscn1/Rsph4a/Anln/Gsn/Cfap54/Hydin/Pfn2/Hdac4","Rfx3/Dnm3/Ablim3/Ehd3/Spata13/Cdc42ep4/Cdh13/Arhgef4/Ptpro/Parva/Dock11/Ehd1/Eps8/Nrp1/Vangl2/Ttc39c/Ano6/Vav3/Rilpl1/Mtss2/Carmil1/Gmnc/Rdx/Tbc1d30/Tgfbr1"
"MF","GO:0005504","fatty acid binding",0.0351485993670049,1,0.170243556117738,1,"4/595",NA,"Cd36/Sh3glb1/Arhgdia/Acox1",NA
"BP","GO:0046885","regulation of hormone biosynthetic process",0.0351548306935314,0.401794258629093,0.224198996356007,0.737694231594279,"4/601","2/654","Egr1/Bmp2/Clcn2/Nr3c1","Igf1/Stc2"
"BP","GO:1902003","regulation of amyloid-beta formation",0.0351548306935314,0.155477826406455,0.224198996356007,0.465278946705465,"4/601","3/654","Prnp/Sorl1/Spon1/App","Igf1/Olfm1/Apoe"
"BP","GO:0120032","regulation of plasma membrane bounded cell projection assembly",0.03521038226064,0.562563943734538,0.224212008620185,0.789854712455889,"13/601","8/654","Kit/Gap43/Syne1/Ripor2/Zmynd8/Cyld/Cdkl5/Gpm6a/Dzip1/Fscn1/Anln/Pfn2/Hdac4","Dnm3/Cdc42ep4/Dock11/Eps8/Nrp1/Rdx/Tbc1d30/Tgfbr1"
"CC","GO:0030669","clathrin-coated endocytic vesicle membrane",0.0352782172752899,1,0.133303187414263,1,"3/606",NA,"Ap2b1/Eps15/Fcho2",NA
"CC","GO:0098890","extrinsic component of postsynaptic membrane",0.0352782172752899,0.562769388625089,0.133303187414263,0.915760940630073,"3/606","1/659","Nptx2/Cnksr2/Farp1","Tiam1"
"BP","GO:0002263","cell activation involved in immune response",0.0354125854453187,0.594619136716607,0.22515740973579,0.809125853749975,"12/601","7/654","Kit/Rasgrp1/Bcr/Foxp1/Lrp1/Tnfaip3/App/Icosl/Vamp8/Plcl2/Gab2/Vamp2","Dock10/Cplx2/Dock11/Rora/Abr/Prkce/Plcg2"
"CC","GO:0042641","actomyosin",0.0357040653313249,0.397167286344192,0.133890244992468,0.827333915545658,"8/606","5/659","Myh10/Myh9/Pdlim7/Fscn1/Myh7/Hdac4/Stx1a/Synpo2","Ablim3/Vangl2/Sept5/Fam107a/Zyx"
"BP","GO:0002115","store-operated calcium entry",0.0360009716122404,0.19387763961038,0.226052135792172,0.510316174419038,"3/601","2/654","Homer1/Homer2/Jph4","Stc2/Orai2"
"BP","GO:0010566","regulation of ketone biosynthetic process",0.0360009716122404,1,0.226052135792172,1,"3/601",NA,"Egr1/Bmp2/Clcn2",NA
"BP","GO:0043931","ossification involved in bone maturation",0.0360009716122404,0.0445750242426792,0.226052135792172,0.228262150209549,"3/601","3/654","Xylt1/Bmp2/Grem1","Igf1/Dchs1/Ano6"
"BP","GO:0060628","regulation of ER to Golgi vesicle-mediated transport",0.0360009716122404,1,0.226052135792172,1,"3/601",NA,"Lrrk2/Sorl1/Arf1",NA
"BP","GO:0090050","positive regulation of cell migration involved in sprouting angiogenesis",0.0360009716122404,0.565983351336392,0.226052135792172,0.789854712455889,"3/601","1/654","Plk2/Jcad/Kdr","Nrp1"
"BP","GO:0106070","regulation of adenylate cyclase-activating G protein-coupled receptor signaling pathway",0.0360009716122404,0.565983351336392,0.226052135792172,0.789854712455889,"3/601","1/654","Nos1/Pde4b/Sstr4","Oprm1"
"BP","GO:1902992","negative regulation of amyloid precursor protein catabolic process",0.0360009716122404,0.0445750242426792,0.226052135792172,0.228262150209549,"3/601","3/654","Prnp/Sorl1/Spon1","Igf1/Olfm1/Apoe"
"BP","GO:1904424","regulation of GTP binding",0.0360009716122404,1,0.226052135792172,1,"3/601",NA,"Ripor2/Met/Ripor1",NA
